,공원명,공원구분,소재지지번주소,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),관리기관명
17236,한솔공원,어린이공원,경기도 성남시 분당구 정자동 114,야외운동기구+농구장+다목적운동기구,어린이놀이터,벤치+파고라,,,경기도 성남시 분당구 녹지공원과
17237,느티마을공원,어린이공원,경기도 성남시 분당구 정자동 91-1,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17238,백현공원,어린이공원,경기도 성남시 분당구 정자동 72,야외운동기구,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17239,봉우재공원,어린이공원,경기도 성남시 분당구 정자동 145,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17240,정든공원,어린이공원,경기도 성남시 분당구 정자동 196,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라,,,경기도 성남시 분당구 녹지공원과
17241,불정공원,어린이공원,경기도 성남시 분당구 정자동 204,야외운동기구,어린이놀이터,벤치+파고라+화장실,,,경기도 성남시 분당구 녹지공원과
17242,산자락공원,어린이공원,경기도 성남시 분당구 정자동 239,야외운동기구,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17243,늘푸른공원,어린이공원,경기도 성남시 분당구 정자동 182,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17244,앞구미공원,어린이공원,경기도 성남시 분당구 금곡동 135,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라,,,경기도 성남시 분당구 녹지공원과
17245,청솔공원,어린이공원,경기도 성남시 분당구 금곡동 146,야외운동기구+다목적운동장,어린이놀이터,벤치+파고라+음수전,,,경기도 성남시 분당구 녹지공원과
17246,힘찬공원,체육공원,경기도 시흥시 정왕동 2659,,,,,,경기도 시흥시청
17247,해찬공원,어린이공원,경기도 시흥시 산현동 519,,,,,,경기도 시흥시청
17248,을미공원,어린이공원,경기도 시흥시 조남동 681,,,,,,경기도 시흥시청
17249,수풀안공원,어린이공원,경기도 시흥시 조남동 722,,,,,,경기도 시흥시청
17250,다니공원,체육공원,경기도 시흥시 조남동 689,,,,,,경기도 시흥시청
17251,새미공원,체육공원,경기도 시흥시 조남동 705,,,,,,경기도 시흥시청
17252,물왕소공원,소공원,경기도 시흥시 산현동 493,,,,,,경기도 시흥시청
17253,남왕소공원,소공원,경기도 시흥시 목감동 400,,,,,,경기도 시흥시청
17254,새늘공원,문화공원,경기도 시흥시 산현동 495,,,,,,경기도 시흥시청
17255,문화2공원,문화공원,경기도 시흥시 조남동 649,,,,,,경기도 시흥시청
17256,정왕동 체육4공원,체육공원,경기도 시흥시 정왕동 1878-1,,,,,,경기도 시흥시청
17257,정왕동 체육5공원,체육공원,경기도 시흥시 정왕동 1886-1,,,,,,경기도 시흥시청
17258,하중어린이공원,어린이공원,경기도 시흥시 하중동 872-2,,조합놀이대,,,,경기도 시흥시청
17259,생금공원,어린이공원,경기도 시흥시 죽율동 765,,,,,,경기도 시흥시청
17260,죽율공원,어린이공원,경기도 시흥시 죽율동 755,,,,,,경기도 시흥시청
17261,꿈누리공원,어린이공원,경기도 시흥시 정왕동 2759,,,,,,경기도 시흥시청
17262,꿈자람공원,어린이공원,경기도 시흥시 정왕동 2788,,,,,,경기도 시흥시청
17263,꿈물결공원,어린이공원,경기도 시흥시 정왕동 2810,,,,,,경기도 시흥시청
17264,오이도공원,문화공원,경기도 시흥시 정왕동 2022-6,,조합놀이대,,,,경기도 시흥시청
17265,조남소공원,소공원,경기도 시흥시 조남동 175-5,,놀이기구,,,,경기도 시흥시청
17266,해담공원,어린이공원,경기도 시흥시 정왕동 2408,,조합놀이대,,,,경기도 시흥시청
17267,꿈마루공원,어린이공원,경기도 시흥시 정왕동 2417,,조합놀이대,,,,경기도 시흥시청
17268,갯마루공원,어린이공원,경기도 시흥시 정왕동 2449,,조합놀이대,,,,경기도 시흥시청
17269,도란1공원,소공원,경기도 시흥시 정왕동 2517-2,,,,,,경기도 시흥시청
17270,라온공원,소공원,경기도 시흥시 정왕동 2589-1,,,,,,경기도 시흥시청
17271,갯골생태공원,근린공원,경기도 시흥시 장곡동 724-32,,,,,,경기도 시흥시청
17272,오이도선사유적공원,역사공원,경기도 시흥시 정왕동 914,,,,,,경기도 시흥시청
17273,월명공원,근린공원,대구광역시 달서구 월성동 87,게이트볼장,그네+조합놀이대,,,,대구광역시 달서구청
17274,월배공원,근린공원,대구광역시 달서구 상인동 1421-22,배드민턴장+게이트볼장,그네+흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17275,선돌마당근린공원,근린공원,대구광역시 달서구 월암동 1163,,그네+흔들놀이기구+조합놀이대,,,,대구광역시 달서구청
17276,흐르네공원,근린공원,대구광역시 달서구 유천동 613,,,,,,대구광역시 달서구청
17277,한마음공원,근린공원,대구광역시 달서구 유천동 608,,조합놀이대,,,,대구광역시 달서구청
17278,은천,어린이공원,서울특별시 관악구 봉천동 635-309,,흔들말+조합놀이대,,,,서울특별시 관악구청
17279,국회단지,어린이공원,서울특별시 관악구 봉천동 635-37,,미끄럼틀+흔들말+조합놀이대,,,,서울특별시 관악구청
17280,국지,어린이공원,,,미끄럼틀+조합놀이대,,,,서울특별시 관악구청
17281,서원,어린이공원,,,그네+미끄럼틀+조합놀이대+오르는기구,,,,서울특별시 관악구청
17282,송학,어린이공원,서울특별시 관악구 봉천동 877-21,,조합놀이대,,,,서울특별시 관악구청
17283,백설,어린이공원,,,그네+미끄럼틀+흔들말+조합놀이대,,,,서울특별시 관악구청
17284,신화,어린이공원,서울특별시 관악구 신림동 408-10,,그네+흔들말+조합놀이대,,,,서울특별시 관악구청
17285,미도,어린이공원,서울특별시 관악구 신림동 675-200,,그네+조합놀이대,,,,서울특별시 관악구청
17286,무궁화,어린이공원,서울특별시 관악구 신림동 645-1,,그네+조합놀이대,,,,서울특별시 관악구청
17287,신림근린공원,근린공원,,배드민턴장,,화장실+주차장,도서관,,서울특별시 관악구청
17288,장군봉근린공원,근린공원,서울특별시 관악구 신림동 산1-1,배드민턴장+운동장,,화장실,,,서울특별시 관악구청
17289,문성,어린이공원,,,조합놀이대,,,,서울특별시 관악구청
17290,비안,어린이공원,서울특별시 관악구 봉천동 1530-14,,그네+조합놀이대+시소+흔들말,,,,서울특별시 관악구청
17291,선봉,어린이공원,,,조합놀이대,,,,서울특별시 관악구청
17292,국사봉,어린이공원,서울특별시 관악구 봉천동 1511-5,,미끄럼틀+흔들말+조합놀이대,,,,서울특별시 관악구청
17293,중앙,어린이공원,,,그네+조합놀이대,,,,서울특별시 관악구청
17294,교사공원,체육공원,충청북도 보은군 보은읍 교사리 387,다리운동기구 등5,,정자+벤치,,,충청북도 보은군청 산림녹지과 공원녹지팀
17295,향교공원,근린공원,충청북도 보은군 보은읍 교사리 273,철봉 등5,,정자+벤치,,,충청북도 보은군청 산림녹지과 공원녹지팀
17296,배곧생명,근린공원,경기도 시흥시 정왕동 2506,,조합놀이대+시소 등,주차장+화장실+관리사무소+카페,야외무대,,경기도 시흥시청
17297,두드림,근린공원,경기도 시흥시 정왕동 2478,,,,,,경기도 시흥시청
17298,차오름,근린공원,경기도 시흥시 정왕동 2488,,,,,,경기도 시흥시청
17299,도담공원,어린이공원,경기도 시흥시 산현동 496,,,,,,경기도 시흥시청
17300,한울공원,수변공원,경기도 시흥시 정왕동 2590,,조합놀이대,,,,경기도 시흥시청
17301,숲속향기공원,근린공원,경기도 시흥시 정왕동 2385,,,,,,경기도 시흥시청
17302,물빛공원,근린공원,경기도 시흥시 정왕동 2464,,,,,,경기도 시흥시청
17303,너울길공원,근린공원,경기도 시흥시 정왕동 1775-22,,,,,,경기도 시흥시청
17304,옥구가람공원,근린공원,경기도 시흥시 정왕동 1771-8,,,,,,경기도 시흥시청
17305,갈대하늘공원,근린공원,경기도 시흥시 정왕동 2579-2,,,,,,경기도 시흥시청
17306,문화공원,문화공원,경기도 시흥시 정왕동 2134,,,,,,경기도 시흥시청
17307,호박골,어린이공원,서울특별시 관악구 신림동 1580-22,,흔들말+조합놀이대,,,,서울특별시 관악구청
17308,해태,어린이공원,서울특별시 관악구 신림동 103-141,,그네+흔들말+조합놀이대,,,,서울특별시 관악구청
17309,당곡,어린이공원,서울특별시 관악구 봉천동 662-122,,조합놀이대,,,,서울특별시 관악구청
17310,군아파트,어린이공원,서울특별시 관악구 남현동 602-143,,그네+조합놀이대,,,,서울특별시 관악구청
17311,상록,어린이공원,서울특별시 관악구 남현동 602-196,,그네+흔들말+조합놀이대,,,,서울특별시 관악구청
17312,남현,어린이공원,서울특별시 관악구 남현동 602-333,,,,,,서울특별시 관악구청
17313,예촌,어린이공원,서울특별시 관악구 남현동 1083-1,,그네+흔들말+조합놀이대,화장실,,,서울특별시 관악구청
17314,난우,어린이공원,서울특별시 관악구 신림동 652-160,,그네+조합놀이대,,,,서울특별시 관악구청
17315,남부,어린이공원,서울특별시 관악구 신림동 483-14,,그네+흔들말+조합놀이대+오르는기구,,,,서울특별시 관악구청
17316,새들,어린이공원,서울특별시 관악구 신림동 1441-42,,그네+흔들말+조합놀이대+오르는기구,,,,서울특별시 관악구청
17317,색동,어린이공원,서울특별시 관악구 신림동 1418-1,,그네+흔들말+조합놀이대,,,,서울특별시 관악구청
17318,새숲,어린이공원,서울특별시 관악구 신림동 539-14,,흔들말+조합놀이대+오르는기구,,,,서울특별시 관악구청
17319,장군봉,소공원,서울특별시 관악구 신림동 94-252,,,,,,서울특별시 관악구청
17320,이평공원,근린공원,충청북도 보은군 보은읍 이평리 141-7,철봉 등7,,정자,,,충청북도 보은군청 산림녹지과 공원녹지팀
17321,장신공원,근린공원,충청북도 보은군 보은읍 장신리 68-1,허리운동기구 등5,,정자+벤치,,,충청북도 보은군청 산림녹지과 공원녹지팀
17322,삼산공원,어린이공원,충청북도 보은군 보은읍 삼산리 156-3,,,퍼걸러+식수대+벤치,,,충청북도 보은군청 산림녹지과 공원녹지팀
17323,뱃들공원,문화공원,충청북도 보은군 보은읍 이평리 125,,,정자+퍼걸러+벤치,무대시설,정이와 송이 조형물+소녀상+전광판,충청북도 보은군청 산림녹지과 공원녹지팀
17324,갈산공원,근린공원,대구광역시 달서구 갈산동 산51-4,,,,,,대구광역시 달서구청
17325,강창근린공원,근린공원,대구광역시 달서구 호산동 349,다목적운동장+게이트볼장+농구장,,화장실,,,대구광역시 달서구청
17326,성서아울렛공원,근린공원,대구광역시 달서구 호림동 13-11,,,,,,대구광역시 달서구청
17327,대곡공원,근린공원,대구광역시 달서구 대곡동 410,배드민턴장,물이용놀이기구,화장실,,,대구광역시 달서구청
17328,한실공원,근린공원,대구광역시 달서구 대곡동 1088,,조합놀이대+그네+흔들놀이기구+물이용놀이시설,화장실,,,대구광역시 달서구청
17329,도원근린공원,근린공원,대구광역시 달서구 도원동 1454,배구장+배드민턴장+농구장,흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17330,마을마당공원,근린공원,대구광역시 달서구 월성동 611-2,,그네+흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17331,무지개공원,근린공원,대구광역시 달서구 본리동 1205,다목적운동장,,화장실,,,대구광역시 달서구청
17332,배실공원,근린공원,대구광역시 달서구 이곡동 1165,,,,,,대구광역시 달서구청
17333,배실웨딩공원,근린공원,대구광역시 달서구 이곡동 산18-3,,,화장실,,,대구광역시 달서구청
17334,불미골공원,근린공원,대구광역시 달서구 이곡동 1327,배드민턴장,,,,,대구광역시 달서구청
17335,상호림공원,근린공원,대구광역시 달서구 호림동 1-6,다목적운동장,,,,,대구광역시 달서구청
17336,선돌공원,근린공원,대구광역시 달서구 월암동 431,,,화장실,,,대구광역시 달서구청
17337,선원공원,근린공원,대구광역시 달서구 용산동 505-2,배드민턴장+게이트볼장,,화장실,,,대구광역시 달서구청
17338,송현공원,근린공원,대구광역시 달서구 송현동 산106-21,,,,,,대구광역시 달서구청
17339,수밭공원,근린공원,대구광역시 달서구 도원동 886-1,,,,,,대구광역시 달서구청
17340,와룡아랫공원,근린공원,대구광역시 달서구 이곡동 1191-2,게이트볼장+배드민턴장+다목적운동장,그네+흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17341,와룡윗공원,근린공원,대구광역시 달서구 이곡동 1189,,그네+흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17342,용산근린공원,근린공원,대구광역시 달서구 용산동 949,게이트볼장,흔들놀이기구+조합놀이대,화장실,,,대구광역시 달서구청
17343,월곡역사공원,근린공원,대구광역시 달서구 상인동 881-1,게이트볼장+배드민턴장,그네+조합놀이대,화장실,,,대구광역시 달서구청
17344,상패수변공원,수변공원,경기도 동두천시 상패동 9-3,,,,,,동두천시청 공원녹지과
17345,소요산 야구공원,체육공원,경기도 동두천시 상봉암동 36-33,,,,,,동두천시청 공원녹지과
17346,시화 2소공원,소공원,경기도 시흥시 정왕동 1872-1,농구장,,,,,경기도 시흥시청
17347,소요산 도시자연공원,기타,경기도 동두천시 상봉암동 26,,,,,,동두천시청 공원녹지과
17348,문화공원(신규),문화공원,경기도 동두천시 생연동 715-5,,,,,,동두천시청 공원녹지과
